structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
cycle,16,3,0.5,1.5,201,gibbs,0.0011716028989856254,0.003103062877231763,0.001005043633271048,0.001671280696129358,1,2000,,6967.0,1.0,2000,ve,6.302
cycle,16,3,0.75,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0072
cycle,16,3,0.75,1.5,201,mf,0.029341275962867227,0.04949160681182876,0.027255694084208294,0.035598021598844024,1,10,,,,,ve,0.0036
cycle,16,3,0.75,1.5,201,lbp,1.7244868424112596e-07,4.280341013643274e-07,1.8261359308003808e-07,1.419539577243896e-07,1,25,2.7652025025304283e-07,,,,ve,0.01
cycle,16,3,0.75,1.5,201,gibbs,0.001645524638401678,0.006013765254770459,0.0014927989395189304,0.0021037017350499215,1,2000,,5689.0,0.99991,2000,ve,7.1438
cycle,16,3,1.0,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0074
cycle,16,3,1.0,1.5,201,mf,0.054929388164181914,0.09783893784739509,0.05328950675366497,0.059849032395732756,1,15,,,,,ve,0.0059
cycle,16,3,1.0,1.5,201,lbp,1.1265904067395052e-07,2.0834363827909597e-07,1.1777156695008673e-07,9.732146184554188e-08,1,29,2.6581069012543423e-07,,,,ve,0.0107
cycle,16,3,1.0,1.5,201,gibbs,0.003291759577246076,0.009851480007401311,0.002852400415577879,0.004609837062250668,1,2000,,4913.0,1.00006,2000,ve,6.3624
cycle,16,3,1.3,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0092
cycle,16,3,1.3,1.5,201,mf,0.10419977046264876,0.18015524221946544,0.11351395689570731,0.07625721116347309,1,28,,,,,ve,0.0117
cycle,16,3,1.3,1.5,201,lbp,2.217487901309302e-07,3.887026011895056e-07,2.5251878664825367e-07,1.2943880057895985e-07,1,32,3.383421515179563e-07,,,,ve,0.0117
cycle,16,3,1.3,1.5,201,gibbs,0.005593238231492738,0.010586863978370623,0.006225582453509374,0.0036962055654428294,1,2000,,4075.2,1.00029,2000,ve,6.5866
cycle,16,3,1.75,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.008
cycle,16,3,1.75,1.5,201,mf,0.2161249455379692,0.35968884170185267,0.2340486804851755,0.16235374069635025,1,33,,,,,ve,0.0134
cycle,16,3,1.75,1.5,201,lbp,1.2383308607426431e-06,3.442848708817836e-06,1.3447186635639e-06,9.191674522788726e-07,1,39,5.591625554801638e-07,,,,ve,0.0135
cycle,16,3,1.75,1.5,201,gibbs,0.006158628641582117,0.010955999959253088,0.0061431798950205285,0.006204974881266883,1,2000,,3302.0,1.00004,2000,ve,6.4559
cycle,16,3,2.5,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0071
cycle,16,3,2.5,1.5,201,mf,0.25262128863841793,0.465590304619143,0.2788891789875534,0.17381761759101153,1,12,,,,,ve,0.0051
cycle,16,3,2.5,1.5,201,lbp,0.00017045245681504366,0.00027484960802505454,0.00016063229723366126,0.0001999129355591909,1,52,5.357474831546583e-07,,,,ve,0.0196
cycle,16,3,2.5,1.5,201,gibbs,0.00684105087083548,0.014241340811967325,0.008159740656659389,0.0028849815133637543,1,2000,,1806.8,1.00374,2000,ve,7.259
cycle,16,3,4.0,1.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0081
cycle,16,3,4.0,1.5,201,mf,0.33920653641879916,0.6636875524637611,0.41014145428999066,0.12640178280522496,1,9,,,,,ve,0.004
cycle,16,3,4.0,1.5,201,lbp,0.026043363835478693,0.04009572130850272,0.02223692536580067,0.03746267924451277,1,118,6.758387234573338e-07,,,,ve,0.0462
cycle,16,3,4.0,1.5,201,gibbs,0.02563180916868476,0.04033552898657195,0.022224496652584958,0.03585374671698416,0,2000,,55.4,1.08106,2000,ve,6.3288
cycle,16,3,0.0,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0073
cycle,16,3,0.0,0.5,202,mf,2.181414771040835e-16,6.938893903907228e-16,1.9631287336470868e-16,2.8362728832220796e-16,1,1,,,,,ve,0.0009
cycle,16,3,0.0,0.5,202,lbp,2.209604027525458e-16,6.938893903907228e-16,2.0093880263398015e-16,2.8102520310824275e-16,1,3,0.0,,,,ve,0.0014
cycle,16,3,0.0,0.5,202,gibbs,5.771533424792086e-15,1.529332216421153e-14,5.80785419757035e-15,5.6625711064572926e-15,1,2000,,7768.2,0.99982,2000,ve,7.2047
cycle,16,3,0.1,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0137
cycle,16,3,0.1,0.5,202,mf,0.0003322654603273246,0.0006274174609713218,0.00037562977831376846,0.00020217250636799292,1,4,,,,,ve,0.0026
cycle,16,3,0.1,0.5,202,lbp,7.240693982628679e-08,2.0926008387212036e-07,6.553740474213772e-08,9.3015545078734e-08,1,17,1.747887997671782e-07,,,,ve,0.0083
cycle,16,3,0.1,0.5,202,gibbs,0.0001353435336575171,0.0003291675353319645,0.00014442857287849634,0.00010808841599457939,1,2000,,7868.6,0.99986,2000,ve,6.4396
cycle,16,3,0.25,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0066
cycle,16,3,0.25,0.5,202,mf,0.002135481604335894,0.004134933156730823,0.002438115343664429,0.0012275803863502882,1,5,,,,,ve,0.0021
cycle,16,3,0.25,0.5,202,lbp,8.810701791159845e-08,2.0307154187729215e-07,9.26776245223244e-08,7.439519807942059e-08,1,19,2.0103554981831806e-07,,,,ve,0.0069
cycle,16,3,0.25,0.5,202,gibbs,0.000389806527937382,0.0008528446812981066,0.0004205506505601094,0.00029757416006919975,1,2000,,7546.4,0.9999,2000,ve,6.6186
cycle,16,3,0.5,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0143
cycle,16,3,0.5,0.5,202,mf,0.009122202736874852,0.017825810714730925,0.010675934089860959,0.004461008677916527,1,6,,,,,ve,0.0301
cycle,16,3,0.5,0.5,202,lbp,9.897751135758224e-08,2.8220803911099823e-07,1.1895134414009051e-07,3.905601301005743e-08,1,22,2.2969276558537643e-07,,,,ve,0.0285
cycle,16,3,0.5,0.5,202,gibbs,0.0010825056555919643,0.002762253802016827,0.0011508600639357177,0.0008774424305607036,1,2000,,7209.6,0.99988,2000,ve,7.0811
cycle,16,3,0.75,0.5,202,exact,0.0,0.0,,,1,,,,,,ve,0.0066
cycle,16,3,0.75,0.5,202,mf,0.022913846934953526,0.04232108828044269,0.027190912437748415,0.01008265042656885,1,8,,,,,ve,0.0033
