structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
grid,16,3,1.75,1.5,204,gibbs,0.032886359869308476,0.04666151250824524,0.031224753043045006,0.03787118034809891,1,2000,,629.0,1.00097,2000,ve,5.3865
grid,16,3,2.5,1.5,204,exact,0.0,0.0,,,1,,,,,,ve,0.0065
grid,16,3,2.5,1.5,204,mf,0.6606668191010606,0.9485863477703906,0.6846807187224297,0.5886251202369537,1,18,,,,,ve,0.0063
grid,16,3,2.5,1.5,204,lbp,0.4857454568180471,0.5523389102849987,0.46818233611282506,0.5384348189337133,1,47,4.0336485718217574e-07,,,,ve,0.0146
grid,16,3,2.5,1.5,204,gibbs,0.2980026718374833,0.33829399658805004,0.2876480234222791,0.32906661708309587,0,2000,,55.9,1.04698,2000,ve,5.4764
grid,16,3,4.0,1.5,204,exact,0.0,0.0,,,1,,,,,,ve,0.0066
grid,16,3,4.0,1.5,204,mf,0.6003039417563899,0.9271433565581331,0.654769277864334,0.4369079334325576,1,6,,,,,ve,0.0022
grid,16,3,4.0,1.5,204,lbp,0.789756127586811,0.7932262469539799,0.7886294318313952,0.793136214853059,1,40,2.460713948160276e-07,,,,ve,0.0118
grid,16,3,4.0,1.5,204,gibbs,0.22001292419040236,0.220404249254129,0.2198990522988554,0.22035453986504347,0,2000,,4.7,2.67828,2000,ve,5.6262
grid,16,3,0.0,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0069
grid,16,3,0.0,0.5,205,mf,2.6313586726223193e-16,4.787836793695988e-16,2.872412955638263e-16,1.9081958235744878e-16,1,1,,,,,ve,0.0006
grid,16,3,0.0,0.5,205,lbp,2.574980159653073e-16,4.3021142204224816e-16,2.9128898367443884e-16,1.5612511283791264e-16,1,3,0.0,,,,ve,0.0012
grid,16,3,0.0,0.5,205,gibbs,8.572027636322144e-15,2.128158760328347e-14,7.403655235179348e-15,1.2077144839750531e-14,1,2000,,7267.9,0.99998,2000,ve,5.4115
grid,16,3,0.1,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0068
grid,16,3,0.1,0.5,205,mf,0.00045358064851451106,0.0009983466098581611,0.00045917148844453436,0.00043680812872444116,1,4,,,,,ve,0.0017
grid,16,3,0.1,0.5,205,lbp,8.126363690112975e-07,1.6601004706878753e-06,7.941697625204446e-07,8.680361884838561e-07,1,17,1.596593354191711e-07,,,,ve,0.0055
grid,16,3,0.1,0.5,205,gibbs,0.00025062545190131865,0.000407437680387035,0.0002534890963665091,0.00024203451850574736,1,2000,,7566.1,0.99989,2000,ve,5.4183
grid,16,3,0.25,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0068
grid,16,3,0.25,0.5,205,mf,0.0028991919379914638,0.006592050510642676,0.002956460515647476,0.002727386205023427,1,5,,,,,ve,0.002
grid,16,3,0.25,0.5,205,lbp,3.113276538402885e-05,5.945645675371758e-05,3.158182094477729e-05,2.9785598701783517e-05,1,19,1.941714365405467e-07,,,,ve,0.0062
grid,16,3,0.25,0.5,205,gibbs,0.0006509216858914017,0.001071238639072816,0.0006643289216993201,0.0006106999784676465,1,2000,,7280.4,1.00003,2000,ve,5.6456
grid,16,3,0.5,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0068
grid,16,3,0.5,0.5,205,mf,0.012463995506834837,0.028729801835734446,0.012850952940494932,0.011303123205854543,1,10,,,,,ve,0.0032
grid,16,3,0.5,0.5,205,lbp,0.0005435648372578923,0.0010436091479005122,0.0005578899506328492,0.0005005894971330214,1,23,3.430448109464912e-07,,,,ve,0.0075
grid,16,3,0.5,0.5,205,gibbs,0.0015687710147037422,0.002456309744954116,0.0015918286843296457,0.001499598005826032,1,2000,,7077.7,0.99997,2000,ve,5.6807
grid,16,3,0.75,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0067
grid,16,3,0.75,0.5,205,mf,0.044521848630746666,0.0853313785561884,0.044398918239878016,0.04489063980335259,1,42,,,,,ve,0.0147
grid,16,3,0.75,0.5,205,lbp,0.003093392912206647,0.005770371469704702,0.0032654806800823566,0.0025771296085795176,1,33,5.211315054487464e-07,,,,ve,0.0099
grid,16,3,0.75,0.5,205,gibbs,0.0038455729013162363,0.006712909032135166,0.003922344204358566,0.003615258992189247,1,2000,,6026.6,1.00003,2000,ve,5.5816
grid,16,3,1.0,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0076
grid,16,3,1.0,0.5,205,mf,0.25753557410221434,0.4122865829238613,0.2501889497277852,0.27957544722550165,1,31,,,,,ve,0.0111
grid,16,3,1.0,0.5,205,lbp,0.01207296541823454,0.024518030976618976,0.01273641581326649,0.010082614233138693,1,62,7.372419944529085e-07,,,,ve,0.0194
grid,16,3,1.0,0.5,205,gibbs,0.0069554692225489,0.012302382462706166,0.00698430269053171,0.006868968818600465,1,2000,,4155.8,1.00095,2000,ve,5.5102
grid,16,3,1.3,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0065
grid,16,3,1.3,0.5,205,mf,0.3683711369920313,0.458030756315999,0.36011116150965594,0.39315106343915734,1,22,,,,,ve,0.0073
grid,16,3,1.3,0.5,205,lbp,0.14717492835128432,0.2407840812953181,0.14612607957005877,0.15032147469496093,1,195,8.749916162731353e-07,,,,ve,0.061
grid,16,3,1.3,0.5,205,gibbs,0.013397429387514714,0.021137667892107834,0.01347770427152375,0.013156604735487605,1,2000,,2016.3,1.00218,2000,ve,5.446
grid,16,3,1.75,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.007
grid,16,3,1.75,0.5,205,mf,0.37246546853100493,0.44834380386061456,0.3765323145690885,0.36026493041675434,1,17,,,,,ve,0.0072
grid,16,3,1.75,0.5,205,lbp,0.30960375033929965,0.36079800278778235,0.30701964202556026,0.3173560752805179,1,66,4.699590575585333e-07,,,,ve,0.0244
grid,16,3,1.75,0.5,205,gibbs,0.03826941707211589,0.047218018302047436,0.03806484442105012,0.03888313502531322,0,2000,,419.0,1.02008,2000,ve,5.6248
grid,16,3,2.5,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0066
grid,16,3,2.5,0.5,205,mf,0.24666513191546513,0.2690963090616518,0.24790079393940567,0.2429581458436435,1,10,,,,,ve,0.0035
grid,16,3,2.5,0.5,205,lbp,0.23974407201716808,0.24526851538242858,0.2394678131775302,0.24057284853608168,1,45,2.6444855871776696e-07,,,,ve,0.0137
grid,16,3,2.5,0.5,205,gibbs,0.22017554223710856,0.2273869010587498,0.21977329530862924,0.22138228302254642,0,2000,,10.5,1.28261,2000,ve,5.4022
grid,16,3,4.0,0.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.007
grid,16,3,4.0,0.5,205,mf,0.5393188597824199,0.9839828823337666,0.5558586979614349,0.48969934524537445,1,10,,,,,ve,0.003
grid,16,3,4.0,0.5,205,lbp,0.20872165545271595,0.2088358813187312,0.20872780993752393,0.20870319199829201,1,38,2.7913987125927076e-07,,,,ve,0.0107
grid,16,3,4.0,0.5,205,gibbs,0.05469128841780856,0.054988223844258506,0.05469419898636221,0.05468255671214762,0,2000,,4.4,3.33435,2000,ve,5.609
grid,16,3,0.0,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0065
grid,16,3,0.0,1.5,205,mf,2.6638847377968844e-16,6.245004513516506e-16,2.9157810425376834e-16,1.9081958235744878e-16,1,1,,,,,ve,0.0006
grid,16,3,0.0,1.5,205,lbp,2.4882439858542327e-16,5.412337245047638e-16,2.7972416050126014e-16,1.5612511283791264e-16,1,3,0.0,,,,ve,0.0013
grid,16,3,0.0,1.5,205,gibbs,8.528388498879602e-15,1.7555401576885288e-14,7.345469718589293e-15,1.2077144839750531e-14,1,2000,,7427.1,1.00026,2000,ve,5.496
grid,16,3,0.1,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0066
grid,16,3,0.1,1.5,205,mf,0.000578225384309572,0.0012994082316382105,0.0006445102055901258,0.00037937092046791063,1,4,,,,,ve,0.0016
grid,16,3,0.1,1.5,205,lbp,6.959715101311783e-07,1.5862648715531114e-06,6.823539198650991e-07,7.368242809294157e-07,1,17,1.673086265085999e-07,,,,ve,0.0052
grid,16,3,0.1,1.5,205,gibbs,0.00017970812922931794,0.0004788615914940314,0.00017329293423374204,0.00019895371421604566,1,2000,,7670.8,1.0004,2000,ve,6.1189
grid,16,3,0.25,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0073
grid,16,3,0.25,1.5,205,mf,0.0037424792779800486,0.008671056272284379,0.004204801773167636,0.0023555117924172857,1,6,,,,,ve,0.0187
grid,16,3,0.25,1.5,205,lbp,2.7274824265302805e-05,7.260411086049828e-05,2.8529314377807e-05,2.351135392779022e-05,1,19,3.087549895197661e-07,,,,ve,0.0467
grid,16,3,0.25,1.5,205,gibbs,0.0005365605424501169,0.0013721248852757995,0.0004380536427616672,0.0008320812415154658,1,2000,,7708.1,1.00033,2000,ve,10.6802
grid,16,3,0.5,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0068
grid,16,3,0.5,1.5,205,mf,0.01585925332574277,0.039809695782251374,0.01871020123375299,0.0073064096017121105,1,10,,,,,ve,0.0184
grid,16,3,0.5,1.5,205,lbp,0.0005072404108052066,0.0014467099889202278,0.0005648307605801335,0.0003344693614804259,1,26,3.1796353655577647e-07,,,,ve,0.0395
grid,16,3,0.5,1.5,205,gibbs,0.0015518041480643095,0.004316326066827678,0.0012328521814286562,0.0025086600479712687,1,2000,,7025.5,0.99991,2000,ve,12.3527
grid,16,3,0.75,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0129
grid,16,3,0.75,1.5,205,mf,0.05142866380320717,0.11065051994709592,0.056298529482455416,0.03681906676546244,1,21,,,,,ve,0.0478
grid,16,3,0.75,1.5,205,lbp,0.0029886984928833233,0.00935307564051524,0.0035329355195735774,0.0013559874128125614,1,36,4.343776807136379e-07,,,,ve,0.0638
grid,16,3,0.75,1.5,205,gibbs,0.0023774100297741375,0.004259283953412574,0.0022956730177777847,0.0026226210657631956,1,2000,,5301.4,1.00064,2000,ve,11.7376
grid,16,3,1.0,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0066
grid,16,3,1.0,1.5,205,mf,0.1433512800666593,0.269014555233347,0.13793436556913535,0.15960202355923106,1,19,,,,,ve,0.0253
grid,16,3,1.0,1.5,205,lbp,0.01731508682428664,0.03727421622683944,0.01834203904140443,0.014234230172933267,1,52,6.314972453846934e-07,,,,ve,0.0611
grid,16,3,1.0,1.5,205,gibbs,0.002860633886404799,0.009309811587099676,0.002336713989432397,0.004432393577322004,1,2000,,2640.0,1.00299,2000,ve,11.7926
grid,16,3,1.3,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0066
grid,16,3,1.3,1.5,205,mf,0.16158155156276074,0.25002648871133304,0.15364164419490314,0.18540127366633358,1,16,,,,,ve,0.0168
grid,16,3,1.3,1.5,205,lbp,0.05976003756172548,0.0940280942725308,0.05935834793551962,0.060965106440343066,1,62,6.482552163400435e-07,,,,ve,0.0697
grid,16,3,1.3,1.5,205,gibbs,0.013515458476665614,0.02464694851204007,0.012918806397821114,0.015305414713199112,1,2000,,1767.5,1.00253,2000,ve,11.1087
grid,16,3,1.75,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0101
grid,16,3,1.75,1.5,205,mf,0.1123712332151044,0.1668089006026073,0.10702412542134827,0.1284125565963727,1,21,,,,,ve,0.0447
grid,16,3,1.75,1.5,205,lbp,0.07476533564318025,0.09498507497740176,0.07399272264087646,0.07708317465009158,1,46,4.0686273050649646e-07,,,,ve,0.0275
grid,16,3,1.75,1.5,205,gibbs,0.004828832308745248,0.008847320014479743,0.005043107058496369,0.004186008059491883,1,2000,,1209.5,1.00362,2000,ve,11.2626
grid,16,3,2.5,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0073
grid,16,3,2.5,1.5,205,mf,0.13895927545462156,0.23407737425937133,0.1418554130974513,0.13027086252613232,1,10,,,,,ve,0.0158
grid,16,3,2.5,1.5,205,lbp,0.1232064363213678,0.12790268843910035,0.12291960318346595,0.12406693573507331,1,39,2.2495413309897572e-07,,,,ve,0.0366
grid,16,3,2.5,1.5,205,gibbs,0.12234414576586376,0.12600847623506634,0.12214315325994289,0.12294712328362642,0,2000,,118.6,1.21811,2000,ve,11.7974
grid,16,3,4.0,1.5,205,exact,0.0,0.0,,,1,,,,,,ve,0.0068
grid,16,3,4.0,1.5,205,mf,0.16928767240992765,0.17086776440260376,0.1693248079623827,0.16917626575256245,1,6,,,,,ve,0.006
grid,16,3,4.0,1.5,205,lbp,0.16901363333043185,0.16927360642975614,0.16897497865541533,0.1691295973554814,1,35,1.8666559697955165e-07,,,,ve,0.0302
grid,16,3,4.0,1.5,205,gibbs,0.08352283895114711,0.08359262701308343,0.08352007318940151,0.08353113623638388,0,2000,,5.4,1.97862,2000,ve,10.9558
grid,16,3,0.0,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0074
grid,16,3,0.0,0.5,206,mf,2.2133987351291573e-16,5.967448757360216e-16,2.2920033926343564e-16,1.97758476261356e-16,1,1,,,,,ve,0.0018
grid,16,3,0.0,0.5,206,lbp,2.0621525320674294e-16,6.522560269672795e-16,2.0903417885520525e-16,1.97758476261356e-16,1,3,0.0,,,,ve,0.0094
grid,16,3,0.0,0.5,206,gibbs,4.975457979644604e-15,1.1823875212257917e-14,4.862791303887152e-15,5.31345800691696e-15,1,2000,,7402.2,1.00037,2000,ve,11.0794
grid,16,3,0.1,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0066
grid,16,3,0.1,0.5,206,mf,0.0005690080536872972,0.0011375985410443934,0.0005503435071638338,0.0006250016932576874,1,4,,,,,ve,0.003
grid,16,3,0.1,0.5,206,lbp,3.8533524195739433e-07,8.60427959652188e-07,3.801433293756957e-07,4.009109797024901e-07,1,18,1.6258821361470055e-07,,,,ve,0.0116
grid,16,3,0.1,0.5,206,gibbs,0.00022195689041136415,0.0004077311090736925,0.00022237412027078263,0.00022070520083310868,1,2000,,7317.2,1.00051,2000,ve,11.5316
grid,16,3,0.25,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0073
grid,16,3,0.25,0.5,206,mf,0.003699619010577776,0.007099837571381232,0.0035364688510960266,0.004189069489023025,1,5,,,,,ve,0.008
grid,16,3,0.25,0.5,206,lbp,1.5301945144162758e-05,4.073651687928892e-05,1.4623388725627058e-05,1.7337614399769857e-05,1,21,2.0020177793345084e-07,,,,ve,0.0314
grid,16,3,0.25,0.5,206,gibbs,0.0005462310890374477,0.0010151978645571921,0.0005473588337027178,0.0005428478550416373,1,2000,,7040.5,1.00061,2000,ve,11.7743
grid,16,3,0.5,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0067
grid,16,3,0.5,0.5,206,mf,0.013187453774899896,0.02401811407289863,0.012335368223127858,0.015743710430216017,1,7,,,,,ve,0.0077
grid,16,3,0.5,0.5,206,lbp,0.0002255471077235667,0.0006063030736245256,0.00021556450783100103,0.0002554949074012637,1,25,3.4853179947669233e-07,,,,ve,0.023
grid,16,3,0.5,0.5,206,gibbs,0.0010034440857079915,0.0025522348858079275,0.0009822010978048545,0.0010671730494174027,1,2000,,6252.9,1.00058,2000,ve,10.4778
grid,16,3,0.75,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0072
grid,16,3,0.75,0.5,206,mf,0.020975334069177707,0.051420928408766345,0.01995810032834055,0.024027035291689182,1,10,,,,,ve,0.0076
grid,16,3,0.75,0.5,206,lbp,0.0008696735895644203,0.0023135645058181553,0.0008698839150638507,0.0008690426130661295,1,30,4.10079387780371e-07,,,,ve,0.0235
grid,16,3,0.75,0.5,206,gibbs,0.0014009621612328317,0.004973055988141864,0.00149919976092891,0.0011062493621445965,1,2000,,5364.8,1.00023,2000,ve,11.4541
grid,16,3,1.0,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.007
grid,16,3,1.0,0.5,206,mf,0.029795089662347576,0.051954571861520346,0.03239570854830135,0.021993233004486253,1,17,,,,,ve,0.0234
grid,16,3,1.0,0.5,206,lbp,0.0017932635573495717,0.004918298825252054,0.001958348866733022,0.0012980076291992217,1,35,3.9528304007774295e-07,,,,ve,0.0492
grid,16,3,1.0,0.5,206,gibbs,0.0009173446701805555,0.0034187985128718568,0.0009642573365388884,0.0007766066711055572,1,2000,,4783.0,1.00053,2000,ve,12.3912
grid,16,3,1.3,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0086
grid,16,3,1.3,0.5,206,mf,0.03902518518827641,0.11789631079334166,0.04801588840141482,0.012053075548861217,1,12,,,,,ve,0.013
grid,16,3,1.3,0.5,206,lbp,0.0022460959015853117,0.007320208152407463,0.0026940355531914744,0.0009022769467668252,1,38,3.266932759315999e-07,,,,ve,0.0508
grid,16,3,1.3,0.5,206,gibbs,0.0009214279949971834,0.0027170985709240878,0.0010548477749612866,0.0005211686551048742,1,2000,,4235.2,0.99994,2000,ve,11.5816
grid,16,3,1.75,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0069
grid,16,3,1.75,0.5,206,mf,0.013014704556356727,0.04512817796289143,0.01648419728659169,0.0026062263656518357,1,7,,,,,ve,0.0089
grid,16,3,1.75,0.5,206,lbp,0.0008370988964820114,0.002971116356334653,0.0010629766426915293,0.00015946565785345852,1,35,3.8755660780598333e-07,,,,ve,0.0517
grid,16,3,1.75,0.5,206,gibbs,0.0005539869480185452,0.0017609461173226388,0.0006851140745176995,0.00016060556852108218,1,2000,,4355.6,1.00002,2000,ve,11.4016
grid,16,3,2.5,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0071
grid,16,3,2.5,0.5,206,mf,0.0011664634118912806,0.005171522583117881,0.0014985512782896143,0.00017019981269627914,1,5,,,,,ve,0.0019
grid,16,3,2.5,0.5,206,lbp,4.2237417089554405e-05,0.00015264161498517855,5.4712506239999106e-05,4.812149638220317e-06,1,31,2.685797582113736e-07,,,,ve,0.0432
grid,16,3,2.5,0.5,206,gibbs,0.00010664878960562714,0.0003798582896673353,0.00013329744942232644,2.670281015552921e-05,1,2000,,5388.1,1.00162,2000,ve,10.89
grid,16,3,4.0,0.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0067
grid,16,3,4.0,0.5,206,mf,1.1245070745890118e-05,5.962684435096655e-05,1.4403374911291691e-05,1.7701582496854043e-06,1,4,,,,,ve,0.0062
grid,16,3,4.0,0.5,206,lbp,6.913634480742825e-07,9.330505424201156e-07,7.185230027372029e-07,6.098847840855208e-07,1,30,1.729597132182903e-07,,,,ve,0.0421
grid,16,3,4.0,0.5,206,gibbs,5.44268432273633e-06,2.589027799685737e-05,6.767906290463927e-06,1.4670184195535416e-06,1,2000,,6692.9,1.00056,2000,ve,13.2026
grid,16,3,0.0,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0091
grid,16,3,0.0,1.5,206,mf,2.47984141901747e-16,5.551115123125783e-16,2.64726030448544e-16,1.97758476261356e-16,1,1,,,,,ve,0.0061
grid,16,3,0.0,1.5,206,lbp,2.358139725155972e-16,6.175615574477433e-16,2.484991379336776e-16,1.97758476261356e-16,1,3,0.0,,,,ve,0.0088
grid,16,3,0.0,1.5,206,gibbs,5.851927015881886e-15,1.177877240188252e-14,6.031416685536861e-15,5.31345800691696e-15,1,2000,,7347.3,1.00112,2000,ve,11.8497
grid,16,3,0.1,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0068
grid,16,3,0.1,1.5,206,mf,0.000545649272403787,0.0011669983898977276,0.0005552076315433548,0.0005169741949850835,1,4,,,,,ve,0.0105
grid,16,3,0.1,1.5,206,lbp,3.5843419920222647e-07,7.917842154980814e-07,3.855122614705734e-07,2.772000123971857e-07,1,17,2.7060902929587627e-07,,,,ve,0.0438
grid,16,3,0.1,1.5,206,gibbs,0.00018128500033229587,0.00037498916244253777,0.0001637382120189526,0.00023392536527232569,1,2000,,7362.8,1.00097,2000,ve,10.2208
grid,16,3,0.25,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0067
grid,16,3,0.25,1.5,206,mf,0.0033825077927073536,0.007197378529098141,0.0033330098227271517,0.0035310017026479595,1,5,,,,,ve,0.0096
grid,16,3,0.25,1.5,206,lbp,1.3409929847404755e-05,3.614537268618531e-05,1.3760322796138483e-05,1.2358751001203573e-05,1,20,2.653865180390902e-07,,,,ve,0.0301
grid,16,3,0.25,1.5,206,gibbs,0.0004593423132594705,0.0009714249328296003,0.00045634576064666337,0.000468331971097892,1,2000,,7261.2,1.00057,2000,ve,11.4309
grid,16,3,0.5,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0068
grid,16,3,0.5,1.5,206,mf,0.01264763333516,0.027768104125038558,0.011964251554026792,0.014697778678559634,1,8,,,,,ve,0.0024
grid,16,3,0.5,1.5,206,lbp,0.00022509511423947793,0.0006518137025532632,0.00022960951779368798,0.00021155190357684782,1,25,3.201484223280815e-07,,,,ve,0.0442
grid,16,3,0.5,1.5,206,gibbs,0.0011839597255835492,0.0025070418678751205,0.0012329000058992799,0.0010371388846363572,1,2000,,6681.1,1.00043,2000,ve,12.2555
grid,16,3,0.75,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.008
grid,16,3,0.75,1.5,206,mf,0.023393445678087245,0.05503646937567985,0.021943748746105718,0.027742536474031826,1,12,,,,,ve,0.016
grid,16,3,0.75,1.5,206,lbp,0.0010744421967688613,0.0037807277020565303,0.0010894386829902556,0.0010294527381046787,1,32,3.339834233062611e-07,,,,ve,0.0287
grid,16,3,0.75,1.5,206,gibbs,0.0017362721943097038,0.003043713903066299,0.0018918202610147261,0.0012696279941946356,1,2000,,6210.8,1.00018,2000,ve,10.4858
grid,16,3,1.0,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0066
grid,16,3,1.0,1.5,206,mf,0.03200185555639368,0.07230327324367009,0.03180964670487102,0.03257848211096163,1,24,,,,,ve,0.0705
grid,16,3,1.0,1.5,206,lbp,0.002406816637838687,0.011523309663814419,0.0023115194797188087,0.0026927081121983203,1,39,3.6536226699634966e-07,,,,ve,0.0204
grid,16,3,1.0,1.5,206,gibbs,0.0013476180462921644,0.005398481580866168,0.0013881773926303423,0.0012259400072776308,1,2000,,4703.6,1.00094,2000,ve,10.6066
grid,16,3,1.3,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0095
grid,16,3,1.3,1.5,206,mf,0.047628887522591645,0.16333541082306052,0.056909768387456094,0.01978624492799829,1,12,,,,,ve,0.0164
grid,16,3,1.3,1.5,206,lbp,0.0044842112988534785,0.013812240059436013,0.004940210557826779,0.0031162135219335763,1,42,3.786880787837177e-07,,,,ve,0.0451
grid,16,3,1.3,1.5,206,gibbs,0.0024775335419774088,0.00848725082562915,0.002943018391151183,0.0010810789944560879,1,2000,,3626.0,1.00113,2000,ve,12.4244
grid,16,3,1.75,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.01
grid,16,3,1.75,1.5,206,mf,0.0132677754643419,0.048102435595711826,0.016312082752356544,0.004134853600297968,1,7,,,,,ve,0.0049
grid,16,3,1.75,1.5,206,lbp,0.0012190078492641371,0.0037061078217295353,0.0014137019154545846,0.0006349256506927943,1,37,2.6479715908855894e-07,,,,ve,0.0219
grid,16,3,1.75,1.5,206,gibbs,0.0003120697488581772,0.0008084575784913076,0.00037092481740434247,0.00013550454321968123,1,2000,,4244.7,1.00006,2000,ve,11.3534
grid,16,3,2.5,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0082
grid,16,3,2.5,1.5,206,mf,0.0011560342362092694,0.006549165554506214,0.001452631184724415,0.00026624339066383146,1,6,,,,,ve,0.0032
grid,16,3,2.5,1.5,206,lbp,3.735277248952534e-05,0.00011161284317514667,4.367168338757701e-05,1.8396039795370312e-05,1,31,2.6241937600701704e-07,,,,ve,0.0133
grid,16,3,2.5,1.5,206,gibbs,7.157435692278869e-05,0.0002449094046529177,8.835070440728073e-05,2.12453144693125e-05,1,2000,,5420.6,1.00015,2000,ve,11.6401
grid,16,3,4.0,1.5,206,exact,0.0,0.0,,,1,,,,,,ve,0.0076
grid,16,3,4.0,1.5,206,mf,1.2389703914105549e-05,7.488937175858195e-05,1.5350634329199878e-05,3.5069126688225563e-06,1,5,,,,,ve,0.0078
grid,16,3,4.0,1.5,206,lbp,1.6758209893631346e-06,1.7804455806054434e-06,1.6857157883043077e-06,1.6461365925396154e-06,1,30,1.981899424574607e-07,,,,ve,0.0395
grid,16,3,4.0,1.5,206,gibbs,4.711128009303952e-06,2.5214086426754065e-05,5.263168059546284e-06,3.0550078585769564e-06,1,2000,,6455.6,1.00023,2000,ve,10.8914
grid,16,3,0.0,0.5,207,exact,0.0,0.0,,,1,,,,,,ve,0.0087
grid,16,3,0.0,0.5,207,mf,2.7424893953020835e-16,4.996003610813204e-16,2.4083744258144673e-16,3.7448343037649323e-16,1,1,,,,,ve,0.0023
grid,16,3,0.0,0.5,207,lbp,2.9961927036636915e-16,5.273559366969494e-16,2.6425620950713363e-16,4.0570845294407576e-16,1,3,0.0,,,,ve,0.0058
grid,16,3,0.0,0.5,207,gibbs,5.521624824034177e-15,1.2418885364517962e-14,4.3450486264529076e-15,9.051353416777985e-15,1,2000,,7674.4,1.0001,2000,ve,10.9374
grid,16,3,0.1,0.5,207,exact,0.0,0.0,,,1,,,,,,ve,0.0073
grid,16,3,0.1,0.5,207,mf,0.0005620539791336,0.0009842706780980176,0.000491675874395595,0.0007731882933476153,1,4,,,,,ve,0.0064
grid,16,3,0.1,0.5,207,lbp,6.22712392940952e-07,1.7019092453524065e-06,5.429168773358507e-07,8.620989397562558e-07,1,17,1.658963419970405e-07,,,,ve,0.0201
grid,16,3,0.1,0.5,207,gibbs,0.00017684982313480947,0.0004742074792187939,0.0001860210257927057,0.00014933621516112082,1,2000,,7720.4,1.00041,2000,ve,9.5049
grid,16,3,0.25,0.5,207,exact,0.0,0.0,,,1,,,,,,ve,0.0076
grid,16,3,0.25,0.5,207,mf,0.0033958744635885236,0.00645569705004459,0.0029735092028127415,0.00466297024591587,1,5,,,,,ve,0.0033
grid,16,3,0.25,0.5,207,lbp,2.430142185232191e-05,7.016460543106395e-05,2.1478066702012525e-05,3.277148730325007e-05,1,18,3.184017055013477e-07,,,,ve,0.0105
grid,16,3,0.25,0.5,207,gibbs,0.0004451018365391204,0.001052354743246553,0.0004726920441455288,0.0003623312137198953,1,2000,,7722.3,1.00015,2000,ve,9.253
grid,16,3,0.5,0.5,207,exact,0.0,0.0,,,1,,,,,,ve,0.0081
grid,16,3,0.5,0.5,207,mf,0.0135494774161132,0.029138123777067586,0.012159449285567647,0.017719561807749855,1,9,,,,,ve,0.0092
grid,16,3,0.5,0.5,207,lbp,0.00043187775478997455,0.0012328932018003391,0.0003838378051057882,0.0005759976038425337,1,24,3.1373245995558463e-07,,,,ve,0.0335
grid,16,3,0.5,0.5,207,gibbs,0.0013830140876864964,0.003038000820514121,0.0012738459730789683,0.0017105184315090811,1,2000,,7342.0,0.99997,2000,ve,9.7014
grid,16,3,0.75,0.5,207,exact,0.0,0.0,,,1,,,,,,ve,0.0067
grid,16,3,0.75,0.5,207,mf,0.035930278830484504,0.07669946515150981,0.03367394148607953,0.042699290863699405,1,17,,,,,ve,0.0148
grid,16,3,0.75,0.5,207,lbp,0.0024577889361646153,0.006522658455275651,0.0022563648805033407,0.003062061103148438,1,33,3.9738216717211117e-07,,,,ve,0.0301
